PRODUCT_ID,PRODUCT_GENDER,PRODUCT_WIDTH,PRODUCT_ID_NARROW,PRODUCT_ID_STANDARD,PRODUCT_ID_WIDE,PRODUCT_ID_EXTRAWIDE
ANA_1042A072-101,Female,Standard,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A072-107,Female,Standard,,ANA_1042A072-107,ANA_1042A097-406,
ANA_1042A072-404,Female,Standard,,ANA_1042A072-404,ANA_1042A097-406,
ANA_1042A072-404,Female,Standard,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A072-407,Female,Standard,,ANA_1042A072-407,ANA_1042A097-407,
ANA_1042A072-407,Female,Standard,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A072-408,Female,Standard,,ANA_1042A072-408,ANA_1042A097-406,
ANA_1042A072-408,Female,Standard,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A097-406,Female,Wide,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1042A097-406,Female,Wide,,ANA_1042A072-407,ANA_1042A097-406,
ANA_1071A054-002,Male,Standard,,ANA_1071A054-002,ANA_1071A081-406,
ANA_1071A054-002,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-009,Male,Standard,,ANA_1071A054-009,ANA_1071A081-406,
ANA_1071A054-009,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-012,Male,Standard,,ANA_1071A054-012,ANA_1071A081-406,
ANA_1071A054-012,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-107,Male,Standard,,ANA_1071A054-107,ANA_1071A081-406,
ANA_1071A054-107,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-406,Male,Standard,,ANA_1071A054-406,ANA_1071A081-406,
ANA_1071A054-407,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A054-407,Male,Standard,,ANA_1071A054-407,ANA_1071A081-406,
ANA_1071A081-406,Male,Wide,,ANA_1071A054-406,ANA_1071A081-406,
ANA_1071A081-406,Male,Wide,,ANA_1071A054-407,ANA_1071A081-406,
